site_code,year,trust_code,trust_name,trust_type,site_name,site_type,area_occupied_m2,volume_heated_m3,area_patient_m2,area_nonpatient_m2,consumed_gas_kwh,consumed_oil_kwh,consumed_coal_kwh,consumed_electricity_green_kwh,consumed_fuel_green_kwh,water_total_m3,waste_incineration_tonnes,waste_alternative_tonnes,waste_landfill_tonnes,waste_eee_tonnes,waste_recycling_tonnes,consumed_electricity_total_kwh,produced_electricity_green_kwh,waste_onsite_tonnes,waste_total_tonnes,occupied_area_m2,waste_total_index,waste_recycling_index,electricity_index,gas_index_vol,electricity_green_index
RHQWP,2014-01-01,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ACUTE - TEACHING,WESTON  PARK HOSPITAL,SPECIALIST ACUTE HOSPITAL,16770.0,40879.0,4826.0,11944.0,89092.0,0.0,0.0,0.0,0.0,15428.0,17.31,20.38,34.5,0.0,18.72,1954032.0,,,90.91,16770.0,0.005420989862850328,0.0011162790697674418,116.51949910554562,2.179407519753419,0.0
RHQWP,2015-01-01,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ACUTE - TEACHING,WESTON  PARK HOSPITAL,SPECIALIST ACUTE HOSPITAL,16770.0,40879.0,3246.0,11944.0,57592.0,0.0,0.0,1995981.0,2917000.0,20292.0,17.06,17.85,13.95,0.0,18.44,0.0,,,67.3,15190.0,0.004430546412113232,0.0012139565503620803,0.0,1.4088407250666601,131.4009874917709
RHQWP,2016-01-01,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ACUTE - TEACHING,WESTON PARK HOSPITAL,SPECIALIST ACUTE HOSPITAL,17563.0,40879.0,1430.0,680.0,1289639.0,0.0,0.0,0.0,1281000.0,17281.0,29.095,66.535,8.55,,35.595,2021383.0,,,139.77499999999998,2110.0,0.06624407582938388,0.016869668246445497,958.0014218009479,31.54771398517576,0.0
RHQWP,2017-01-01,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ACUTE - TEACHING,WESTON  PARK HOSPITAL,SPECIALIST ACUTE HOSPITAL,15419.0,40879.0,6130.0,9289.0,2705839.0,0.0,0.0,0.0,0.0,17136.0,41.13,115.22,3.15,,52.75,2009379.0,,,212.25,15419.0,0.013765484142940527,0.0034211038329333937,130.31837343537194,66.19141857677536,0.0
RHQWP,2018-01-01,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ACUTE - TEACHING,WESTON  PARK HOSPITAL,SPECIALIST ACUTE HOSPITAL,16202.0,40879.0,11221.0,4981.0,2918524.0,0.0,0.0,0.0,0.0,19045.0,20.0,105.0,27.0,,63.0,1949780.0,0.0,,215.0,16202.0,0.013269966670781385,0.0038884088384150105,120.34193309467967,71.39421218718657,0.0
RHQWP,2019-01-01,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ACUTE - TEACHING,WESTON  PARK HOSPITAL,SPECIALIST ACUTE HOSPITAL,16195.0,42401.0,10969.0,5226.0,39568.0,3522.0,0.0,0.0,0.0,14094.0,118.66,4.8,0.0,0.0,61.0,1965097.0,0.0,0.0,184.45999999999998,16195.0,0.011389935165174435,0.003766594627971596,121.33973448595245,0.9331855380769322,0.0
RHQWP,2020-01-01,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ACUTE - TEACHING,WESTON  PARK HOSPITAL,SPECIALIST ACUTE HOSPITAL,17364.0,39450.0,11228.0,5221.0,35290.0,0.0,0.0,0.0,0.0,19782.0,106.71000000000001,4.03,0.0,,55.0,1972878.0,0.0,0.0,165.74,16449.0,0.010075992461547814,0.003343668308103836,119.93908444282327,0.8945500633713561,0.0
RHQWP,2021-01-01,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ACUTE - TEACHING,WESTON  PARK HOSPITAL,SPECIALIST ACUTE HOSPITAL,17364.0,39450.0,11228.0,5221.0,40700.0,1336.0,0.0,1990044.0,0.0,14628.0,79.99,60.06,0.0,,46.73,0.0,0.0,0.0,186.78,16449.0,0.011355097574320627,0.0028409021825034956,0.0,1.0316856780735109,120.9826737187671
RJ731,2019-01-01,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ACUTE - TEACHING,ST GEORGES AT QUEEN MARY'S HOSPITAL,SPECIALIST ACUTE HOSPITAL,16065.0,23489.0,15392.0,673.0,7457806.0,,,0.0,,,47.6,0.0,0.0,,297.5,4113642.0,,,345.1,16065.0,0.021481481481481483,0.018518518518518517,256.06237161531277,317.50206479628764,0.0
RJ731,2020-01-01,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ACUTE - TEACHING,ST GEORGES AT QUEEN MARY'S HOSPITAL,SPECIALIST ACUTE HOSPITAL,10994.886,23489.0,15392.0,673.0,7457806.0,,,0.0,,,47.6,0.0,0.0,,297.5,4113642.0,,,345.1,16065.0,0.021481481481481483,0.018518518518518517,256.06237161531277,317.50206479628764,0.0
RJ731,2021-01-01,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ACUTE - TEACHING,ST GEORGES AT QUEEN MARY'S HOSPITAL,SPECIALIST ACUTE HOSPITAL,10994.886,23489.0,15392.0,673.0,7457806.0,,,0.0,,,47.6,0.0,0.0,,297.5,4113642.0,,,345.1,16065.0,0.021481481481481483,0.018518518518518517,256.06237161531277,317.50206479628764,0.0
RJ863,2012-01-01,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,LONGREACH HOUSE,SPECIALIST ACUTE HOSPITAL,3004.0,7209.0,2285.0,572.0,507222.0,0.0,0.0,0.0,0.0,5771.0,5.31,0.0,42.9,0.0,27.54,358889.0,,,75.75,2857.0,0.026513825691284566,0.009639481974098705,125.61743087154358,70.35955056179775,0.0
RJ863,2013-01-01,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,LONGREACH HOUSE,SPECIALIST ACUTE HOSPITAL,3004.0,7209.0,2285.0,572.0,570556.0,0.0,0.0,0.0,0.0,6511.0,5.39,0.0,42.9,0.13,26.48,398333.0,,,74.77,2857.0,0.02617080854042702,0.009268463423171159,139.4235211760588,79.14495769177417,0.0
RJ863,2014-01-01,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,LONGREACH HOUSE,SPECIALIST ACUTE HOSPITAL,3004.0,7209.0,2285.0,572.0,565000.0,0.0,0.0,0.0,0.0,5222.0,1.78,0.0,61.56,0.08,11.54,369722.0,,,74.88,2857.0,0.026209310465523276,0.004039201960098005,129.40917045852294,78.37425440421696,0.0
RKL51,2011-01-01,RKL,WEST LONDON MENTAL HEALTH NHS TRUST,MENTAL HEALTH AND LEARNING DISABILITY,BROADMOOR HOSPITAL,SPECIALIST ACUTE HOSPITAL,54241.0,176591.0,30185.0,24055.0,16770059.0,69333.0,0.0,0.0,0.0,55092.0,0.16,5.22,499.2,2.68,28.710602,6457800.0,,,533.290602,54240.0,0.009832053871681417,0.0005293252581120944,119.05973451327434,94.96553618247816,0.0
RKL51,2012-01-01,RKL,WEST LONDON MENTAL HEALTH NHS TRUST,MENTAL HEALTH AND LEARNING DISABILITY,BROADMOOR HOSPITAL,SPECIALIST ACUTE HOSPITAL,54238.0,176504.0,30423.0,23815.0,14108170.0,12800.0,0.0,0.0,0.0,62337.0,1.03,6.17,195.65,2.13,40.52,5685476.0,,,243.37,54238.0,0.004487075482134297,0.0007470776946052584,104.82458792728346,79.93116303313239,0.0
RKL51,2013-01-01,RKL,WEST LONDON MENTAL HEALTH NHS TRUST,MENTAL HEALTH AND LEARNING DISABILITY,BROADMOOR HOSPITAL,SPECIALIST ACUTE HOSPITAL,50051.0,157077.0,27886.0,22166.0,15100440.0,0.0,0.0,569248.0,0.0,83518.0,2.14,6.42,159.63,0.0,45.9,5123235.0,,,214.09,50052.0,0.0042773515543834415,0.0009170462718772476,102.3582474226804,96.1339979755152,11.373131942779509
RKL51,2014-01-01,RKL,WEST LONDON MENTAL HEALTH NHS TRUST,MENTAL HEALTH AND LEARNING DISABILITY,BROADMOOR HOSPITAL,SPECIALIST ACUTE HOSPITAL,50117.0,151640.0,27886.0,22232.0,14577759.0,0.0,0.0,0.0,0.0,106979.0,4.13,1753.0,147.0,1.2,31.33,5450146.0,,,1935.46,50118.0,0.03861806137515464,0.0006251247056945609,108.7462787820743,96.13399498812979,0.0
RKL51,2015-01-01,RKL,WEST LONDON MENTAL HEALTH NHS TRUST,MENTAL HEALTH AND LEARNING DISABILITY,BROADMOOR HOSPITAL,SPECIALIST ACUTE HOSPITAL,50117.0,151640.0,27886.0,22232.0,9827761.0,0.0,0.0,0.0,0.0,81541.0,5.2,3.68,0.0,1.2,27.32,4575443.0,,,36.2,50118.0,0.0007222953828963646,0.0005451135320643282,91.29340755816274,64.80981930888947,0.0
RKL67,2015-01-01,RKL,WEST LONDON MENTAL HEALTH NHS TRUST,MENTAL HEALTH AND LEARNING DISABILITY,ST BERNARDS WING,SPECIALIST ACUTE HOSPITAL,33821.0,97628.0,21324.0,12497.0,6349761.0,0.0,0.0,0.0,0.0,80446.0,8.4,0.0,0.0,4.0,29.6,1990609.0,,,38.0,33821.0,0.001123562283788179,0.0008751958842139499,58.85718932024482,65.04036751751546,0.0
RL131,2015-01-01,RL1,ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,ACUTE - SPECIALIST,ROBERT JONES & AGNES HUNT ORTHOPAEDIC HOSPITAL,SPECIALIST ACUTE HOSPITAL,30535.0,77266.0,14505.0,15247.0,14173025.0,123031.0,0.0,6058220.0,0.0,91281.0,0.0,0.0,88.28,2.45,191.63,0.0,,,279.90999999999997,29752.0,0.009408107018015595,0.006440911535358967,0.0,183.4315869852199,203.62395805324013
RL131,2016-01-01,RL1,ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,ACUTE - SPECIALIST,ROBERT JONES & AGNES HUNT ORTHOPAEDIC HOSPITAL,SPECIALIST ACUTE HOSPITAL,30215.0,76523.0,19452.0,10763.0,14672992.0,97652.0,0.0,5906477.0,0.0,112507.0,15.44,85.655,71.425,,208.04500000000002,0.0,,,380.565,30215.0,0.012595234155220916,0.006885487340724806,0.0,191.7461678188257,195.4816150918418
RL131,2017-01-01,RL1,ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,ACUTE - SPECIALIST,ROBERT JONES & AGNES HUNT ORTHOPAEDIC HOSPITAL,SPECIALIST ACUTE HOSPITAL,34906.0,88930.0,23796.0,10944.0,18488528.0,87620.0,0.0,4891252.0,0.0,106266.0,30.88,171.31,54.57,,224.46,0.0,,,481.22,34740.0,0.01385204375359816,0.006461139896373057,0.0,207.89978634881368,140.7959700633276
RL131,2019-01-01,RL1,ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,ACUTE - SPECIALIST,ROBERT JONES & AGNES HUNT ORTHOPAEDIC HOSPITAL,SPECIALIST ACUTE HOSPITAL,35183.0,83073.0,23796.0,11221.0,20157920.0,99911.0,0.0,4491555.0,0.0,114655.0,182.5,80.9,0.0,5.0,157.4,0.0,0.0,0.0,420.79999999999995,35017.0,0.012017020304423564,0.004494959591055773,0.0,242.65308824768576,128.2678413342091
RL131,2020-01-01,RL1,ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,ACUTE - SPECIALIST,ROBERT JONES & AGNES HUNT ORTHOPAEDIC HOSPITAL,SPECIALIST ACUTE HOSPITAL,31751.369999999995,83073.0,23796.0,11388.0,19358483.0,59765.0,0.0,0.0,0.0,110867.0,173.28,74.25,0.0,,106.04,3749336.0,0.0,0.0,353.57,35184.0,0.010049170077307866,0.0030138699408822195,106.56366530241019,233.02978103595632,0.0
RL131,2021-01-01,RL1,ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,ACUTE - SPECIALIST,ROBERT JONES & AGNES HUNT ORTHOPAEDIC HOSPITAL,SPECIALIST ACUTE HOSPITAL,31751.369999999995,83073.0,23796.0,11388.0,20011569.0,42981.0,0.0,0.0,0.0,100817.0,180.69,76.05,0.0,,53.07,3334290.0,80505.0,0.0,309.81,35184.0,0.008805422919508867,0.001508356070941337,94.76722373806275,240.89137264815284,0.0
RMY04,2011-01-01,RMY,NORFOLK AND WAVENEY MENTAL HEALTH NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,THE NORVIC CLINIC,SPECIALIST ACUTE HOSPITAL,4077.0,10508.0,3213.0,864.0,665950.0,0.0,0.0,0.0,0.0,3440.0,0.65,0.0,24.96,0.0,2.3049,467907.0,,,27.9149,4077.0,0.00684692175619328,0.0005653421633554083,114.76747608535688,63.37552341073468,0.0
RMY04,2012-01-01,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,THE NORVIC CLINIC,SPECIALIST ACUTE HOSPITAL,4076.0,10185.0,3213.0,864.0,769642.0,0.0,0.0,0.0,0.0,4105.0,0.61,0.0,34.32,0.0,5.28,423496.0,,,40.21,4077.0,0.009862644101054698,0.0012950699043414275,103.87441746382143,75.56622484045164,0.0
RMY04,2013-01-01,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,THE NORVIC CLINIC,SPECIALIST ACUTE HOSPITAL,4046.0,10094.0,3162.0,883.0,826869.0,0.0,0.0,0.0,0.0,3981.0,0.81,0.0,28.64,0.0,0.0,451246.0,,,29.45,4045.0,0.007280593325092707,0.0,111.55648949320148,81.91688131563305,0.0
RMY04,2014-01-01,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,THE NORVIC CLINIC,SPECIALIST ACUTE HOSPITAL,4416.0,10094.0,3409.0,1007.0,786018.0,0.0,0.0,0.0,0.0,3567.0,0.48,0.0,26.8,0.0,5.8,548318.0,,,33.08,4416.0,0.007490942028985507,0.0013134057971014492,124.16621376811594,77.86982365761838,0.0
RMY04,2015-01-01,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,THE NORVIC CLINIC,SPECIALIST ACUTE HOSPITAL,4490.0,10159.0,3728.0,761.0,709976.0,54600.0,0.0,0.0,0.0,3747.0,0.0,0.0,1.97,0.0,14.96,485909.0,,,16.93,4489.0,0.003771441300957897,0.003332590777456004,108.24437513922922,69.88640614233684,0.0
RMYNG,2013-01-01,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,MENTAL HEALTH SERVICES - WOODLANDS,SPECIALIST ACUTE HOSPITAL,4850.0,15520.0,3878.0,972.0,0.0,0.0,0.0,0.0,0.0,3308.0,2.34,0.0,5.92,0.0,53.2,602878.0,,,61.46,4850.0,0.012672164948453609,0.010969072164948454,124.30474226804124,0.0,0.0
RMYNG,2015-01-01,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,MENTAL HEALTH SERVICES - WOODLANDS,SPECIALIST ACUTE HOSPITAL,4850.0,15520.0,3878.0,972.0,0.0,0.0,0.0,0.0,0.0,83740.0,0.0,0.0,5.9,0.0,53.2,655000.0,,,59.1,4850.0,0.012185567010309279,0.010969072164948454,135.05154639175257,0.0,0.0
RMYNR,2013-01-01,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,MENTAL HEALTH SERVICES - WEDGEWOOD,SPECIALIST ACUTE HOSPITAL,6110.0,14664.0,4888.0,1222.0,1678651.0,0.0,0.0,0.0,0.0,4618.0,20.61,0.0,133.35,0.0,0.0,684868.0,,,153.95999999999998,6110.0,0.025198036006546642,0.0,112.08968903436988,114.47429078014184,0.0
RMYNR,2015-01-01,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,MENTAL HEALTH SERVICES - WEDGEWOOD,SPECIALIST ACUTE HOSPITAL,6110.0,14664.0,4888.0,1222.0,740368.0,0.0,0.0,0.0,0.0,4230.0,0.0,0.0,135.0,0.0,0.0,558048.0,,,135.0,6110.0,0.0220949263502455,0.0,91.33355155482815,50.48881614839062,0.0
RMYNX,2013-01-01,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,FOXHALL HOUSE,SPECIALIST ACUTE HOSPITAL,802.0,2280.0,702.0,101.0,28435.0,0.0,0.0,0.0,0.0,1779.0,1.05,0.0,6.24,0.0,2.08,98139.0,,,9.370000000000001,803.0,0.011668742216687424,0.0025902864259028644,122.21544209215442,12.471491228070175,0.0
RMYNX,2014-01-01,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,FOXHALL HOUSE,SPECIALIST ACUTE HOSPITAL,843.0,2280.0,702.0,101.0,28435.0,0.0,0.0,0.0,0.0,2012.0,1.05,0.0,6.24,0.0,2.08,98139.0,,,9.370000000000001,803.0,0.011668742216687424,0.0025902864259028644,122.21544209215442,12.471491228070175,0.0
RMYNX,2015-01-01,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,FOXHALL HOUSE,SPECIALIST ACUTE HOSPITAL,843.0,2280.0,702.0,101.0,45717.0,0.0,0.0,0.0,0.0,1299.0,0.0,0.0,1.2,0.0,3.06,97655.0,,,4.26,803.0,0.005305105853051059,0.0038107098381070983,121.61270236612702,20.051315789473684,0.0
RNU92,2011-01-01,RNU,OXFORDSHIRE AND BUCKINGHAMSHIRE MENTAL HEALTH NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,"MARLBOROUGH HOUSE, EAGLESTONE",SPECIALIST ACUTE HOSPITAL,2279.0,11335.0,1729.0,550.0,283224.0,0.0,0.0,20017.0,0.0,1943.0,2.0,0.0,11.5,0.0,0.0,150133.0,,,13.5,2279.0,0.005923650724001755,0.0,65.87670030715226,24.9866784296427,8.783238262395788
RNU92,2012-01-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,"MARLBOROUGH HOUSE, EAGLESTONE",SPECIALIST ACUTE HOSPITAL,2279.0,11335.0,1729.0,550.0,255152.0,0.0,0.0,22113.0,0.0,3494.0,0.36,0.0,11.5,0.0,0.0,199018.0,,,11.86,2279.0,0.005204036858271172,0.0,87.32689776217639,22.510101455668284,9.702939885914875
RNU92,2013-01-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,"MARLBOROUGH HOUSE, EAGLESTONE",SPECIALIST ACUTE HOSPITAL,2279.0,11335.0,1729.0,550.0,589305.0,0.0,0.0,0.0,0.0,2440.0,0.03,0.0,0.0,0.0,0.0,208787.0,,,0.03,2279.0,1.3163668275559455e-05,0.0,91.61342694164107,51.989854433171594,0.0
RNU92,2014-01-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,"MARLBOROUGH HOUSE, EAGLESTONE",SPECIALIST ACUTE HOSPITAL,2279.0,11335.0,1729.0,550.0,518935.0,0.0,0.0,0.0,0.0,2587.0,0.22,0.0,0.0,0.0,0.0,209991.0,,,0.22,2279.0,9.653356735410268e-05,0.0,92.14172882843353,45.78164975738862,0.0
RNU92,2015-01-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,"MARLBOROUGH HOUSE, EAGLESTONE",SPECIALIST ACUTE HOSPITAL,2279.0,11335.0,1729.0,550.0,486197.0,0.0,0.0,0.0,0.0,2448.0,0.55,0.0,0.0,0.0,1.89,407078.0,,,2.44,2279.0,0.0010706450197455024,0.0008293111013602457,178.6213251426064,42.8934274371416,0.0
RP1A2,2012-01-01,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,MANFIELD HEALTH CAMPUS,SPECIALIST ACUTE HOSPITAL,4688.0,13125.0,3924.0,764.0,811368.0,0.0,0.0,0.0,0.0,1173.0,14.75,0.0,22.3,0.0,4.95,564823.0,,,42.0,4688.0,0.008959044368600682,0.001055887372013652,120.48272184300342,61.818514285714286,0.0
RP1A2,2013-01-01,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,MANFIELD HEALTH CAMPUS,SPECIALIST ACUTE HOSPITAL,4688.0,13125.0,3924.0,763.0,1114967.0,0.0,0.0,0.0,0.0,6768.0,6.76,0.0,17.3,0.0,17.3,517131.0,,,41.36,4687.0,0.008824407936846596,0.0036910603797738425,110.33304885854491,84.94986666666667,0.0
RP1A2,2014-01-01,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,MANFIELD HEALTH CAMPUS,SPECIALIST ACUTE HOSPITAL,4688.0,13125.0,3924.0,764.0,684678.0,0.0,0.0,0.0,0.0,2501.0,4.8,0.0,13.15,0.0,4.73,406261.0,,,22.68,4688.0,0.0048378839590443685,0.0010089590443686008,86.65976962457339,52.16594285714286,0.0
RP401,2011-01-01,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS TRUST,ACUTE - SPECIALIST,GREAT ORMOND STREET HOSPITAL - MAIN SITE,SPECIALIST ACUTE HOSPITAL,83050.0,209219.0,35022.0,31029.0,22900662.0,0.0,0.0,0.0,0.0,96901.0,693.5,374.0,116.8,17.2,1003.1021,25006376.0,,,2187.4021,66051.0,0.033116865755249726,0.015186781426473481,378.5919365338905,109.45785038643717,0.0
RP401,2012-01-01,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS TRUST,ACUTE - SPECIALIST,GREAT ORMOND STREET HOSPITAL - MAIN SITE,SPECIALIST ACUTE HOSPITAL,84299.0,250746.0,35165.0,30923.0,22520343.0,0.0,0.0,0.0,0.0,110953.0,670.0,365.0,68.0,44.0,1131.0,23721347.0,,,2234.0,66088.0,0.0338034136303111,0.017113545575596176,358.9357674615664,89.81336890718097,0.0
RP401,2013-01-01,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ACUTE - SPECIALIST,GREAT ORMOND STREET HOSPITAL - MAIN SITE,SPECIALIST ACUTE HOSPITAL,97199.0,244865.0,40665.0,38595.0,47442786.0,396866.0,0.0,0.0,0.0,106944.0,57.64,269.15,15.18,9.7,130.65,17739387.0,,,472.62,79260.0,0.005962906888720666,0.0016483724451173355,223.81260408781228,193.75078512649827,0.0
RP401,2014-01-01,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ACUTE - SPECIALIST,GREAT ORMOND STREET HOSPITAL - MAIN SITE,SPECIALIST ACUTE HOSPITAL,92125.0,232081.0,36997.0,37188.0,41492485.0,126989.0,0.0,0.0,0.0,102217.0,83.52,386.04,6.03,7.78,270.11,17847032.0,,,745.7,74185.0,0.010051897283817484,0.0036410325537507586,240.57467142953428,178.78449765383638,0.0
RP401,2015-01-01,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ACUTE - SPECIALIST,GREAT ORMOND STREET HOSPITAL,SPECIALIST ACUTE HOSPITAL,93752.0,229974.0,42807.0,38497.0,39444385.0,0.0,0.0,0.0,0.0,101550.0,91.29,368.79,2.88,5.93,277.09,14700524.0,,,740.05,81304.0,0.009102258191478894,0.0034080734035225814,180.80935747318705,171.51671493299241,0.0
RP401,2016-01-01,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ACUTE - SPECIALIST,GREAT ORMOND STREET HOSPITAL,SPECIALIST ACUTE HOSPITAL,92501.0,211374.0,51484.0,41017.0,40657465.0,0.0,0.0,0.0,0.0,105877.0,570.555,197.72500000000002,2.0,,264.745,12942600.0,,,1035.025,92501.0,0.011189338493637908,0.0028620771667333326,139.91848736770413,192.34846764502728,0.0
RP401,2017-01-01,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ACUTE - SPECIALIST,GREAT ORMOND STREET HOSPITAL,SPECIALIST ACUTE HOSPITAL,96245.0,196386.0,55039.0,41206.0,25360636.0,0.0,0.0,0.0,0.0,90942.0,1049.82,26.66,1.12,,252.4,16368659.0,,,1330.0,96245.0,0.01381889968310042,0.002622473894747779,170.07282456231493,129.13667980405936,0.0
RP401,2018-01-01,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ACUTE - SPECIALIST,GREAT ORMOND STREET HOSPITAL,SPECIALIST ACUTE HOSPITAL,106008.0,239660.0,68172.0,37836.0,31144770.0,12210.0,0.0,0.0,0.0,100036.0,469.51,1113.33,89.33,,374.92,17270057.0,30.0,,2047.09,106008.0,0.01931071239906422,0.0035367142102482835,162.9127707342842,129.9539764666611,0.0
RP401,2019-01-01,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ACUTE - SPECIALIST,GREAT ORMOND STREET HOSPITAL,SPECIALIST ACUTE HOSPITAL,105957.0,250359.0,65305.0,40652.0,42134954.0,10920.0,0.0,0.0,0.0,163769.0,654.7,399.48,0.0,4.38,289.28,19369669.0,80.0,0.0,1343.46,105957.0,0.012679294430759647,0.0027301641231820455,182.80688392461093,168.29813987114503,0.0
RP401,2020-01-01,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ACUTE - SPECIALIST,GREAT ORMOND STREET HOSPITAL,SPECIALIST ACUTE HOSPITAL,104289.66200000001,270861.0,83400.0,39154.0,65593902.0,5672.0,0.0,0.0,0.0,142444.0,594.0500000000001,348.37,1.54,,255.51,11369801.0,80.0,0.0,1199.47,122554.0,0.009787277445044634,0.0020848768706039785,92.77380583253097,242.1681305171287,0.0
RP401,2021-01-01,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ACUTE - SPECIALIST,GREAT ORMOND STREET HOSPITAL,SPECIALIST ACUTE HOSPITAL,105139.42,245333.0,84611.0,40060.0,61796250.0,5672.0,0.0,0.0,0.0,145505.0,623.88,318.37,1.4,,229.34,7729390.0,80.0,0.0,1172.99,124671.0,0.009408683655380962,0.0018395617264640534,61.998299524348084,251.88723082504188,0.0
RP601,2018-01-01,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ACUTE - SPECIALIST,MOORFIELDS EYE HOSPITAL,SPECIALIST ACUTE HOSPITAL,33934.0,71297.0,15920.0,16558.0,12523035.0,0.0,0.0,0.0,0.0,60590.0,142.38,0.0,23.04,,294.75,4389594.0,0.0,,460.16999999999996,32478.0,0.01416866802142989,0.009075374099390356,135.15592093109183,175.6460299872365,0.0
