site_code,year,trust_code,trust_name,trust_type,site_name,site_type,area_occupied_m2,volume_heated_m3,area_patient_m2,area_nonpatient_m2,consumed_gas_kwh,consumed_oil_kwh,consumed_coal_kwh,consumed_electricity_green_kwh,consumed_fuel_green_kwh,water_total_m3,waste_incineration_tonnes,waste_alternative_tonnes,waste_landfill_tonnes,waste_eee_tonnes,waste_recycling_tonnes,consumed_electricity_total_kwh,produced_electricity_green_kwh,waste_onsite_tonnes,waste_total_tonnes,occupied_area_m2,waste_total_index,waste_recycling_index,electricity_index,gas_index_vol,electricity_green_index
RMYNG,2014-01-01,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,MENTAL HEALTH SERVICES - WOODLANDS,OTHER INPATIENT,4850.0,15520.0,3878.0,972.0,0.0,0.0,0.0,0.0,0.0,3308.0,2.34,0.0,5.92,0.0,53.2,602878.0,,,61.46,4850.0,0.012672164948453609,0.010969072164948454,124.30474226804124,0.0,0.0
RMYNR,2014-01-01,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,MENTAL HEALTH SERVICES - WEDGEWOOD,OTHER INPATIENT,6110.0,14664.0,4888.0,1222.0,1678651.0,0.0,0.0,0.0,0.0,4618.0,20.61,0.0,135.0,0.0,0.0,684868.0,,,155.61,6110.0,0.02546808510638298,0.0,112.08968903436988,114.47429078014184,0.0
RMYWF,2011-01-01,RMY,NORFOLK AND WAVENEY MENTAL HEALTH NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,CHATTERTON HOUSE,OTHER INPATIENT,3928.0,8908.0,2031.0,1897.0,1090903.0,201083.0,0.0,0.0,0.0,3704.0,4.77,0.0,18.2,0.0,2.0673,284577.0,,,25.0373,3928.0,0.006374058044806517,0.0005262983706720977,72.44831975560082,122.4632914234396,0.0
RMYWF,2012-01-01,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,CHATTERTON HOUSE,OTHER INPATIENT,3438.0,7586.0,1982.0,1456.0,1288881.0,0.0,0.0,0.0,0.0,3874.0,3.72,0.0,17.34,0.0,7.88,266825.0,,,28.939999999999998,3438.0,0.008417684700407213,0.0022920302501454335,77.61052937754508,169.90258370682838,0.0
RMYWF,2013-01-01,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,CHATTERTON HOUSE,OTHER INPATIENT,3438.0,7587.0,1292.0,2146.0,1556273.0,0.0,0.0,0.0,0.0,1344.0,3.97,0.0,22.4,0.0,5.1,260266.0,,,31.47,3438.0,0.009153577661431064,0.0014834205933682372,75.70273414776032,205.12363252932647,0.0
RMYWF,2014-01-01,RMY,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,CHATTERTON HOUSE,OTHER INPATIENT,3674.0,7587.0,1381.0,2293.0,1497567.0,0.0,0.0,0.0,0.0,832.0,1.69,0.0,22.4,0.0,8.5,263162.0,,,32.59,3674.0,0.0088704409363092,0.0023135547087642897,71.62819814915623,197.38592328983788,0.0
RN3JF,2021-01-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,ACUTE - MEDIUM,PRINCESS LODGE CARE CENTRE,OTHER INPATIENT,908.0,2362.0,908.0,0.0,668855.0,,,11364.0,,,0.12,0.41,17.21,,2.16,102275.0,,,19.900000000000002,908.0,0.02191629955947137,0.002378854625550661,112.63766519823788,283.1731583403895,12.515418502202643
RN3ZZ,2017-01-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,ACUTE - MEDIUM,SWINDON INTERMEDIATE CARE CENTRE,OTHER INPATIENT,2141.0,6106.0,2141.0,0.0,35527.0,0.0,0.0,0.0,0.0,6458.0,6.74,0.0,25.25,,2.45,420613.0,,,34.440000000000005,2141.0,0.016085941148995798,0.001144325081737506,196.4563288183092,5.81837536849001,0.0
RN3ZZ,2018-01-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,ACUTE - MEDIUM,SWINDON INTERMEDIATE CARE CENTRE,OTHER INPATIENT,2141.0,5888.0,2141.0,0.0,35819.0,0.0,0.0,0.0,0.0,6900.0,32.0,0.0,15.0,,0.0,384343.0,0.0,,47.0,2141.0,0.021952358710882764,0.0,179.51564689397478,6.083389945652174,0.0
RN3ZZ,2019-01-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,ACUTE - MEDIUM,SWINDON INTERMEDIATE CARE CENTRE,OTHER INPATIENT,2141.0,5888.0,2141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.24,3.09,0.0,0.0,0.0,0.0,0.0,,11.33,2141.0,0.005291919663708547,0.0,0.0,0.0,0.0
RN3ZZ,2020-01-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,ACUTE - MEDIUM,SWINDON INTERMEDIATE CARE CENTRE,OTHER INPATIENT,2544.0,5888.0,2141.0,0.0,38119.0,0.0,0.0,0.0,0.0,0.0,3.1,4.34,0.0,,0.0,377865.0,0.0,,7.4399999999999995,2141.0,0.0034750116767865483,0.0,176.48995796356843,6.474014945652174,0.0
RN3ZZ,2021-01-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,ACUTE - MEDIUM,SWINDON INTERMEDIATE CARE CENTRE,OTHER INPATIENT,2544.0,5888.0,2141.0,0.0,38247.0,0.0,0.0,0.0,0.0,0.0,1.99,22.74,0.0,,0.0,410768.0,0.0,,24.729999999999997,2141.0,0.011550677253619803,0.0,191.85801027557216,6.495754076086956,0.0
RNN42,2013-01-01,RNN,CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,WORKINGTON COMMUNITY HOSPITAL (MENTAL HEALTH),OTHER INPATIENT,3924.0,10595.0,3000.0,924.0,1493631.0,0.0,0.0,0.0,0.0,4537.0,0.74,4.76,3.52,0.0,41.39,645092.0,,,50.41,3924.0,0.012846585117227319,0.010547910295616717,164.39653414882773,140.97508258612552,0.0
RNN42,2014-01-01,RNN,CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,WORKINGTON COMMUNITY HOSPITAL,OTHER INPATIENT,3924.0,10594.0,3000.0,924.0,1493631.0,0.0,0.0,0.0,0.0,3364.0,0.71,4.61,19.32,0.64,29.5,676465.0,,,54.14,3924.0,0.013797145769622834,0.007517838939857288,172.39169215086648,140.98838965452143,0.0
RNNBD,2015-01-01,RNN,CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,"MARY HEWETSON COTTAGE HOSPITAL, KESWICK",OTHER INPATIENT,2054.0,5751.0,1623.0,431.0,758466.0,0.0,0.0,0.0,0.0,1024.0,0.9,5.15,4.78,0.0,23.33,142227.0,,,34.16,2054.0,0.016630963972736123,0.011358325219084711,69.24391431353456,131.88419405320815,0.0
RNNBE,2014-01-01,RNN,CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,PENRITH HOSPITAL,OTHER INPATIENT,5734.0,14806.0,4379.0,1355.0,1550221.0,0.0,0.0,0.0,0.0,5139.0,1.09,21.24,1.59,0.57,40.77,473739.0,,,64.69,5734.0,0.011281827694454133,0.007110219741890479,82.61928845483084,104.70221531811428,0.0
RNNBE,2015-01-01,RNN,CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,PENRITH HOSPITAL,OTHER INPATIENT,6040.0,15622.0,4475.0,623.0,1738338.0,0.0,0.0,0.0,0.0,5432.0,1.19,19.2,0.17,0.0,50.15,578808.0,,,70.71000000000001,5098.0,0.013870145154962732,0.00983719105531581,113.53628874068262,111.27499679938548,0.0
RNNBF,2014-01-01,RNN,CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,BRAMPTON HOSPITAL,OTHER INPATIENT,1011.0,3033.0,912.0,99.0,345502.0,0.0,0.0,0.0,0.0,929.0,0.36,4.91,3.38,0.0,3.93,117121.0,,,12.58,1011.0,0.012443125618199801,0.0038872403560830863,115.84668644906034,113.91427629409826,0.0
RNNBF,2015-01-01,RNN,CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,BRAMPTON HOSPITAL,OTHER INPATIENT,1017.0,2831.0,915.0,102.0,355894.0,0.0,0.0,0.0,0.0,986.0,0.4,6.23,0.89,0.0,8.83,108975.0,,,16.35,1017.0,0.01607669616519174,0.008682399213372665,107.15339233038348,125.71317555634052,0.0
RNNBX,2011-01-01,RNN,CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,"YEWDALE WARD, WEST CUMBERLAND HOSPITAL",OTHER INPATIENT,1934.0,4980.0,1386.0,343.0,893055.0,0.0,0.0,0.0,0.0,2882.0,0.0,2.5,9.5,0.0,0.6000000000000001,229444.0,,,12.6,1729.0,0.0072874493927125505,0.00034702139965297866,132.7032967032967,179.32831325301206,0.0
RNNBX,2013-01-01,RNN,CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,WEST CUMBERLAND HOSPITAL,OTHER INPATIENT,4520.0,11838.0,2505.0,1804.0,1016461.0,0.0,0.0,0.0,0.0,4130.0,2.4,20.98,13.4,0.0,11.78,233051.0,,,48.56,4309.0,0.011269436064051985,0.002733812949640288,54.08470642840566,85.8642507180267,0.0
RNNBX,2014-01-01,RNN,CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,YEWDALE WARD WEST CUMBERLAND HOSPITAL,OTHER INPATIENT,1574.0,4250.0,1322.0,252.0,260827.0,0.0,0.0,0.0,0.0,1216.0,0.59,6.05,5.19,0.0,0.0,206747.0,,,11.83,1574.0,0.007515883100381195,0.0,131.35133418043202,61.37105882352941,0.0
RNNCB,2014-01-01,RNN,CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,COCKERMOUTH COTTAGE HOSPITAL,OTHER INPATIENT,1544.0,4169.0,1209.0,335.0,363779.0,0.0,0.0,0.0,0.0,1218.0,0.4,1.96,6.32,0.0,19.39,59720.0,,,28.07,1544.0,0.0181800518134715,0.012558290155440415,38.67875647668394,87.25809546653873,0.0
RNU30,2011-01-01,RNU,OXFORDSHIRE AND BUCKINGHAMSHIRE MENTAL HEALTH NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,LITTLEMORE HOSPITAL,OTHER INPATIENT,12938.0,42798.0,7667.0,5271.0,3232753.0,0.0,0.0,13819.0,0.0,11735.0,4.69,0.0,171.6,1.28,0.0,1036459.0,,,176.29,12938.0,0.013625753594063997,0.0,80.10967692069872,75.53514182905744,1.068093986705828
RNU30,2012-01-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,LITTLEMORE HOSPITAL,OTHER INPATIENT,12938.0,42798.0,7667.0,5271.0,4041405.0,0.0,0.0,151832.0,0.0,19850.0,4.8,0.0,171.6,0.87,40.04,1366490.0,,,216.44,12938.0,0.016729015303756378,0.0030947596228165096,105.61833359097233,94.4297630730408,11.735353223063843
RNU30,2013-01-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,LITTLEMORE HOSPITAL,OTHER INPATIENT,12938.0,42798.0,7667.0,5271.0,4585036.0,0.0,0.0,230703.0,0.0,10391.0,0.55,0.0,171.6,0.01,40.04,1307320.0,,,212.19,12938.0,0.016400525583552327,0.0030947596228165096,101.04498376874324,107.13201551474369,17.83142680476117
RNU30,2014-01-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,LITTLEMORE HOSPITAL,OTHER INPATIENT,12938.0,42798.0,7667.0,5271.0,4541389.0,0.0,0.0,0.0,0.0,28149.0,6.33,0.0,109.68,0.22,16.85,1540018.0,,,132.86,12938.0,0.010268975112072965,0.0013023651259854692,119.03060751275314,106.11217813916538,0.0
RNU30,2015-01-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,LITTLEMORE HOSPITAL,OTHER INPATIENT,12938.0,42798.0,7667.0,5271.0,4541432.0,0.0,0.0,0.0,0.0,97494.0,7.3,0.0,0.0,0.0,20.39,1523050.0,,,27.69,12938.0,0.002140207141752976,0.001575977739990725,117.71912196630082,106.1131828590121,0.0
RNU33,2011-01-01,RNU,OXFORDSHIRE AND BUCKINGHAMSHIRE MENTAL HEALTH NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,WARNEFORD HOSPITAL,OTHER INPATIENT,11237.0,36868.0,5460.0,5777.0,2396719.0,0.0,0.0,93881.0,0.0,9269.0,4.78,0.0,120.12,1.55,0.0,704112.0,,,124.9,11237.0,0.011115066298834209,0.0,62.660140606923555,65.00811001410437,8.354632019222212
RNU33,2012-01-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,WARNEFORD HOSPITAL,OTHER INPATIENT,11237.0,36868.0,5460.0,5777.0,2649216.0,0.0,0.0,99180.0,0.0,11450.0,3.86,0.0,120.0,1.44,57.2,892628.0,,,181.06,11237.0,0.016112841505739967,0.005090326599626235,79.43650440509033,71.8567863730064,8.826199163477797
RNU33,2013-01-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,WARNEFORD HOSPITAL,OTHER INPATIENT,11237.0,36868.0,5460.0,5777.0,3163162.0,0.0,0.0,151480.0,0.0,8385.0,0.29,0.0,120.12,0.31,57.2,858392.0,,,177.61,11237.0,0.01580582005873454,0.005090326599626235,76.38978375011123,85.79695128566779,13.480466316632553
RNU33,2014-01-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,WARNEFORD HOSPITAL,OTHER INPATIENT,11237.0,36868.0,5460.0,5777.0,2692869.0,0.0,0.0,3446.0,0.0,2953.0,2.64,0.0,74.26,0.05,19.76,1007085.0,,,96.66000000000001,11237.0,0.00860194001957818,0.001758476461689063,89.62223013259766,73.04082130845177,0.3066654801103497
RNU33,2015-01-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,WARNEFORD HOSPITAL,OTHER INPATIENT,11237.0,36868.0,5460.0,5777.0,2316549.0,0.0,0.0,0.0,0.0,172.0,2.05,0.0,0.0,0.0,19.43,801937.0,,,21.48,11237.0,0.0019115422265729288,0.0017291091928450654,71.36575598469342,62.83359552999892,0.0
RNU75,2011-01-01,RNU,OXFORDSHIRE AND BUCKINGHAMSHIRE MENTAL HEALTH NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,FULBROOK CENTRE,OTHER INPATIENT,1768.0,6480.0,1509.0,259.0,820692.0,0.0,0.0,18750.0,0.0,2695.0,4.72,0.0,34.32,0.0,12.8832,140629.0,,,51.9232,1768.0,0.029368325791855204,0.0072868778280542985,79.54128959276018,126.65,10.605203619909503
RNU75,2012-01-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,FULBROOK CENTRE,OTHER INPATIENT,1768.0,6480.0,1509.0,259.0,866102.0,0.0,0.0,19805.0,0.0,1405.0,3.67,0.0,34.32,0.0,11.44,178248.0,,,49.43,1768.0,0.02795814479638009,0.006470588235294118,100.81900452488688,133.6577160493827,11.201923076923077
RNU75,2013-01-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,FULBROOK CENTRE,OTHER INPATIENT,1768.0,6480.0,1509.0,259.0,762298.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,34.32,0.0,11.44,186716.0,,,46.14,1768.0,0.026097285067873302,0.006470588235294118,105.60859728506787,117.63858024691358,0.0
RNU75,2014-01-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,FULBROOK CENTRE,OTHER INPATIENT,1768.0,6480.0,1509.0,259.0,776267.0,0.0,0.0,0.0,0.0,2163.0,4.56,0.0,21.35,0.0,3.85,183305.0,,,29.76,1768.0,0.016832579185520363,0.002177601809954751,103.67929864253394,119.79429012345679,0.0
RNU75,2015-01-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,FULBROOK CENTRE,OTHER INPATIENT,1768.0,6480.0,1509.0,259.0,661677.0,0.0,0.0,0.0,0.0,3007.0,10.9,0.0,0.0,0.0,4.4,213492.0,,,15.3,1768.0,0.008653846153846154,0.00248868778280543,120.75339366515837,102.11064814814814,0.0
RNU80,2011-01-01,RNU,OXFORDSHIRE AND BUCKINGHAMSHIRE MENTAL HEALTH NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,"COTSWOLD HOUSE, SAVANAKE HOSPITAL",OTHER INPATIENT,658.0,3361.0,658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,658.0,0.0,0.0,0.0,0.0,0.0
RNU80,2012-01-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,"COTSWOLD HOUSE, SAVANAKE HOSPITAL",OTHER INPATIENT,658.0,3361.0,658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,658.0,0.0,0.0,0.0,0.0,0.0
RNU80,2013-01-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,"COTSWOLD HOUSE, SAVANAKE HOSPITAL",OTHER INPATIENT,658.0,3361.0,658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.44,0.0,0.0,0.0,,,11.44,658.0,0.017386018237082065,0.0,0.0,0.0,0.0
RNU80,2014-01-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,"COTSWOLD HOUSE, SAVANAKE HOSPITAL",OTHER INPATIENT,658.0,3361.0,658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,,,12.0,658.0,0.0182370820668693,0.0,0.0,0.0,0.0
RNU80,2015-01-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,"COTSWOLD HOUSE, SAVANAKE HOSPITAL",OTHER INPATIENT,658.0,3361.0,658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,,,0.04,658.0,6.0790273556231004e-05,0.0,0.0,0.0,0.0
RNU80,2016-01-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,"COTSWOLD HOUSE, SAVANAKE HOSPITAL",OTHER INPATIENT,658.0,0.0,658.0,0.0,0.0,,,0.0,,,0.04,0.0,0.0,,0.0,0.0,,,0.04,658.0,6.0790273556231004e-05,0.0,0.0,,0.0
RNUAL,2011-01-01,RNU,OXFORDSHIRE AND BUCKINGHAMSHIRE MENTAL HEALTH NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,SWINDON COMMUNITY & INPATIENT CHILD & ADOLESCENT MENTAL HEALTH,OTHER INPATIENT,2205.0,4946.0,2205.0,0.0,252336.0,0.0,0.0,15309.0,0.0,1741.0,0.0,0.0,0.0,0.0,0.0,114824.0,,,0.0,2205.0,0.0,0.0,52.07437641723356,51.01819652244238,6.942857142857143
RNUAL,2012-01-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,SWINDON COMMUNITY & INPATIENT CHILD & ADOLESCENT MENTAL HEALTH,OTHER INPATIENT,2205.0,4946.0,2205.0,0.0,0.0,0.0,0.0,16015.0,0.0,1707.0,0.0,0.0,0.0,0.0,0.0,144141.0,,,0.0,2205.0,0.0,0.0,65.37006802721089,0.0,7.263038548752834
RNUAL,2013-01-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,SWINDON COMMUNITY & INPATIENT CHILD & ADOLESCENT MENTAL HEALTH,OTHER INPATIENT,2205.0,4946.0,2205.0,0.0,447230.0,0.0,0.0,0.0,0.0,1302.0,0.02,0.0,23.12,0.0,11.44,168737.0,,,34.58,2205.0,0.015682539682539683,0.005188208616780045,76.52471655328799,90.42256368782854,0.0
RNUAL,2014-01-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,SWINDON COMMUNITY & INPATIENT CHILD & ADOLESCENT MENTAL HEALTH,OTHER INPATIENT,2205.0,4946.0,2205.0,0.0,432866.0,0.0,0.0,0.0,0.0,1035.0,0.08,0.0,10.61,0.0,3.63,432866.0,,,14.32,2205.0,0.006494331065759637,0.0016462585034013606,196.3111111111111,87.51839870602507,0.0
RNUAL,2015-01-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,SWINDON COMMUNITY & INPATIENT CHILD & ADOLESCENT MENTAL HEALTH,OTHER INPATIENT,2205.0,4946.0,2205.0,0.0,367064.0,0.0,0.0,0.0,0.0,3290.0,0.36,0.0,0.0,0.0,2.52,156554.0,,,2.88,2205.0,0.0013061224489795918,0.001142857142857143,70.99954648526077,74.21431459765466,0.0
RP1A1,2011-01-01,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,ST. MARY'S HOSPITAL (RP1),OTHER INPATIENT,8788.0,20614.0,0.0,0.0,1915800.0,0.0,0.0,0.0,0.0,7622.0,0.77,0.0,0.0,0.0,0.0,677594.0,,,0.77,0.0,inf,,inf,92.93683904142816,
RP1A1,2012-01-01,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,ST. MARY'S HOSPITAL (RP1),OTHER INPATIENT,923.0,25823.0,2903.0,6320.0,1827045.0,0.0,0.0,0.0,0.0,5289.0,13.89,0.0,68.23,3.7,0.74,953941.0,,,82.86,9223.0,0.008984061585167517,8.023419711590589e-05,103.43066247424916,70.7526236300972,0.0
RP1A1,2013-01-01,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,ST. MARY'S HOSPITAL (RP1),OTHER INPATIENT,8660.0,24249.0,2521.0,6140.0,1857562.0,0.0,0.0,0.0,0.0,4727.0,4.86,0.0,71.6,0.0,3.74,745292.0,,,80.19999999999999,8661.0,0.009259900704306661,0.00043182080591155756,86.0514952084055,76.6036537589179,0.0
RP1A1,2014-01-01,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,ST. MARY'S HOSPITAL,OTHER INPATIENT,8660.0,24249.0,2521.0,6140.0,1356330.0,0.0,0.0,0.0,0.0,4278.0,5.36,0.0,68.0,0.0,2.52,607320.0,,,75.88,8661.0,0.008761113035446253,0.0002909594735019051,70.12123311395912,55.93344055424966,0.0
RP1A2,2017-01-01,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,MANFIELD HEALTH CAMPUS,OTHER INPATIENT,3644.0,10203.0,2404.0,1240.0,625719.0,,,0.0,,,4.93,0.0,4.16,,4.16,353266.0,,,13.25,3644.0,0.003636114160263447,0.001141602634467618,96.94456641053787,61.32696265804175,0.0
RP1A2,2019-01-01,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,MANFIELD HEALTH CAMPUS,OTHER INPATIENT,3618.0,10131.0,1622.0,1996.0,625719.0,,,0.0,,,4.93,0.0,4.16,,4.16,353266.0,,,13.25,3618.0,0.0036622443338861247,0.0011498065229408514,97.64123825317856,61.76280722534794,0.0
RP1A2,2020-01-01,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,MANFIELD HEALTH CAMPUS,OTHER INPATIENT,3718.0,10412.0,1668.0,2050.0,625719.0,,,0.0,,,4.93,0.0,4.16,,4.16,353266.0,,,13.25,3718.0,0.0035637439483593328,0.0011188811188811189,95.01506186121571,60.09594698424895,0.0
RP1A2,2021-01-01,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,MANFIELD HEALTH CAMPUS,OTHER INPATIENT,3718.0,10412.0,1668.0,2050.0,625719.0,,,0.0,,,4.93,0.0,4.16,,4.16,353266.0,,,13.25,3718.0,0.0035637439483593328,0.0011188811188811189,95.01506186121571,60.09594698424895,0.0
RP1P6,2016-01-01,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,CRANSLEY HOSPICE,OTHER INPATIENT,641.0,1793.0,602.0,39.0,196932.0,,,0.0,,,1.14,0.0,3.96,,2.96,60174.0,,,8.059999999999999,641.0,0.012574102964118563,0.004617784711388456,93.87519500780031,109.83379810373675,0.0
RP1P6,2017-01-01,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,CRANSLEY HOSPICE,OTHER INPATIENT,641.0,1793.0,578.0,63.0,196932.0,,,0.0,,,1.14,0.0,3.96,,2.96,60174.0,,,8.059999999999999,641.0,0.012574102964118563,0.004617784711388456,93.87519500780031,109.83379810373675,0.0
RP1P6,2018-01-01,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,CRANSLEY HOSPICE,OTHER INPATIENT,641.0,1793.0,477.0,164.0,196932.0,,,0.0,,,1.14,0.0,3.96,,2.96,60174.0,,,8.059999999999999,641.0,0.012574102964118563,0.004617784711388456,93.87519500780031,109.83379810373675,0.0
RP1P6,2019-01-01,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,CRANSLEY HOSPICE,OTHER INPATIENT,641.0,1793.0,477.0,164.0,196932.0,,,0.0,,,1.14,0.0,3.96,,2.96,60174.0,,,8.059999999999999,641.0,0.012574102964118563,0.004617784711388456,93.87519500780031,109.83379810373675,0.0
RP1P6,2020-01-01,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,CRANSLEY HOSPICE,OTHER INPATIENT,641.0,1793.0,477.0,164.0,196932.0,,,0.0,,,1.14,0.0,3.96,,2.96,60174.0,,,8.059999999999999,641.0,0.012574102964118563,0.004617784711388456,93.87519500780031,109.83379810373675,0.0
