Trust Code,Trust Name,Commissioning Region,Trust Type,Site Code,Site Name,Site Type,Tenure,Leased,Post Code,Depreciation (£),PDC (£),Leases and rent (£),Rates (£),Interest on Capital (£),Other Estates and Facilities finance costs (£),Indirect accommodation subsidies (£),Estates and property maintenance (£),Grounds and gardens maintenance (£),Electro Bio Medical Equipment maintenance (£),Other Hard FM (Estates) costs (£),Other Soft FM (Hotel Services) costs (£),Management (Hard and Soft FM) costs (£),Facilities management services provision PFI Contractor (SPV) costs (£),Facilities management services delivery PFI Management (Trust) costs (£),Gross internal floor area (m²),NHS estate occupied floor area (%),Site heated volume (m³),Land area owned (Hectares),Land area not delivering services (Hectares),Private patient (m²),Pathology (m²),Clinical Sterile Services Dept. (CSSD) (m²),Clinical space - other (m²),Medical records (m²),Human Resources (m²),Information Technology (m²),General Administration (m²),Restaurants (m²),Staff Accommodation (m²),Non-clinical space - other (m²),Retail sales area (m²),111 Contact Centre (m²),999 Contact Centre (to include empty & fall back desks) (m²),PTS Contact Centre (m²),Hub (make ready station) (m²),Spoke (m²),Ambulance Station (excludes deployment points with no premises costs) (m²),Ambulance Station (PTS) (m²),Training (m²),Corporate (m²),Fleet Workshop (m²),HART (Hazardous Area Response Team) (m²),Masts (m²),Logistics Store (m²),Other (m²),Not functionally suitable - occupied floor area (%),Not functionally suitable - clinical space (%),Floor area - empty (%),Floor area - under used (%),Single bedrooms for patients with en-suite facilities (No.),Single bedrooms for patients without en-suite facilities (No.),Isolation rooms (No.),Cost to eradicate high risk backlog (£),Cost to eradicate significant risk backlog (£),Cost to eradicate moderate risk backlog (£),Cost to eradicate low risk backlog (£),Age profile - 2015 to 2024 (%),Age profile - 2005 to 2014 (%),Age profile - 1995 to 2004 (%),Age profile - 1985 to 1994 (%),Age profile - 1975 to 1984 (%),Age profile - 1965 to 1974 (%),Age profile - 1955 to 1964 (%),Age profile - 1948 to 1954 (%),Age profile - pre 1948 (%),CHP units operated on the site (No.),CHP unit/s size - electrical (watts),CHP unit/s size - thermal (watts),CHP unit/s efficiency (%),Fossil energy input to CHP system/s (kWh),Thermal energy output of CHP system/s (kWh),Electrical energy output of CHP system/s (kWh),Exported electricity (kWh),Exported thermal energy (kWh),Have you dumped/discharged energy in the last year (Yes/No),How many kWh were discharged to waste (kWh),Electricity costs (£),Electricity consumed (kWh),Gas costs (£),Gas consumed (kWh),Oil costs (£),Oil consumed (kWh),Coal costs (£),Coal consumed (kWh),Electricity costs - green energy tariff (£),Electricity consumed - green energy tariff (kWh),Electricity costs - third party owned renewable (£),Electricity consumed - third party owned renewable (kWh),Non-fossil fuel costs - renewable (£),Non-fossil fuel consumed - renewable (kWh),Other energy costs (£),Steam consumed (kWh),Hot water consumed (kWh),Electrical energy output of owned onsite renewables (kWh),Energy service provision PFI Contractor (SPV) costs (£),Energy service delivery PFI Management (Trust) costs (£),Water and sewerage cost (£),Water volume (including borehole) (m³),Water and sewage services provision PFI Contractor (SPV) costs (£),Water and sewage services delivery PFI Management (Trust) costs (£),Incineration (clinical waste) cost (£),Incineration (clinical waste) volume (Tonnes),Alternative Treatment (clinical waste) cost (£),Alternative Treatment (clinical waste) volume (Tonnes),Offensive waste cost (£),Offensive waste volume (Tonnes),Clinical waste processed on site cost (£),Clinical waste processed on site volume (Tonnes),Domestic waste (landfill) cost (£),Domestic waste (landfill) volume (Tonnes),Domestic waste (recycling) cost (£),Domestic waste (recycling) volume (Tonnes),Domestic waste (food) cost (£),Domestic waste (food) volume (Tonnes),Domestic waste (textiles) cost (£),Domestic waste (textiles) volume (Tonnes),Domestic waste (incineration) cost (£),Domestic waste (incineration) volume (Tonnes),Domestic waste processed on site cost (£),Domestic waste processed on site volume (Tonnes),Confidential waste cost (£),Confidential waste volume (Tonnes),Other waste costs (£),Waste management services provision PFI Contractor (SPV) costs (£),Waste management services delivery PFI Management (Trust) costs (£),Car parking services cost (£),Parking spaces available (No.),Designated disabled parking spaces (No.),Electric vehicle charging points (No.),Average fee charged per hour for patient/visitor parking (£),Average fee charged per hour for staff parking (£),Is there a charge for disabled parking (Yes/No/None),Car parking services provision PFI Contractor (SPV) costs (£),Car parking services delivery PFI Management (Trust) costs (£),Cleaning service cost (£),Cleaning staff (WTE),Cleaning services provision PFI Contractor (SPV) costs (£),Cleaning services delivery PFI Management (Trust) costs (£),Inpatient food service cost (£),Inpatient main meals requested (No.),Hostess meal service (Select),Inpatient food services provision PFI Contractor (SPV) costs (£),Inpatient services delivery PFI Management (Trust) costs (£),Laundry and linen service used (Select),Laundry service cost (£),Linen service cost (£),Laundered pieces per annum (No.),Onsite laundry (Select),Linen services provision PFI Contractor (SPV) costs (£),Linen services delivery PFI Management (Trust) costs (£),Portering service cost (£),Portering staff (WTE),Portering services provision PFI Contractor (SPV) costs (£),Portering services delivery PFI Management (Trust) costs (£)
RW6,PENNINE ACUTE HOSPITALS NHS TRUST,NORTH WEST COMMISSIONING REGION,ACUTE - LARGE,RW601,FAIRFIELD GENERAL HOSPITAL,1. General acute hospital,1. Freehold,,BL9  7TD,1648455.00,155504.00,0.00,652346.00,367396.00,3964690.00,Not Applicable,1164476.00,43531.00,1402139.00,258822.00,370913.00,901202.00,Not Applicable,Not Applicable,58409.00,97.81,134027.00,11.67,0.00,0.00,1765.00,0.00,27587.00,1495.00,200.00,150.00,2637.00,500.00,216.00,18793.00,37.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,3.00,5.00,1.00,9.00,29.00,24.00,0.00,2829540.00,2429965.00,6442780.00,4184570.00,0.00,4.00,6.00,26.00,6.00,9.00,2.00,2.00,45.00,1.00,520000.00,630000.00,40.00,8088248.00,655840.00,2586269.00,0.00,0.00,No,Not Applicable,509325.00,3299018.00,362463.00,12766453.00,2559.00,58475.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,232121.00,52327.00,Not Applicable,Not Applicable,8111.00,20.28,73463.00,240.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64854.00,403.07,0.00,0.00,2959.00,42.76,2400.00,Not Applicable,Not Applicable,124261.00,1137.00,45.00,2.00,1.00,0.14,No,Not Applicable,Not Applicable,1976342.00,76.75,Not Applicable,Not Applicable,1594703.00,329473.00,Complete hostess service,Not Applicable,Not Applicable,2. Full service – In house,428815.00,96571.00,1448700.00,No,Not Applicable,Not Applicable,1316180.00,44.26,Not Applicable,Not Applicable
RW6,PENNINE ACUTE HOSPITALS NHS TRUST,NORTH WEST COMMISSIONING REGION,ACUTE - LARGE,RW602,NORTH MANCHESTER,1. General acute hospital,1. Freehold,,M8 5RB,2449356.00,231055.00,0.00,1116746.00,545895.00,5890931.00,Not Applicable,2666257.00,167791.00,1088631.00,340696.00,2338524.00,1367783.00,Not Applicable,Not Applicable,86891.00,99.00,220796.00,24.20,0.00,0.00,777.00,709.00,44794.00,2039.00,150.00,1994.00,16798.00,650.00,953.00,1.00,125.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,30.00,15.00,10.00,7.50,105.00,47.00,10.00,9319582.00,17614845.00,23695760.00,13826050.00,1.00,14.00,1.00,26.00,11.00,8.00,6.00,0.00,33.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1622747.00,11536649.00,875036.00,30701057.00,35894.00,654194.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,612059.00,179483.00,Not Applicable,Not Applicable,7036.00,17.59,143846.00,465.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62467.00,429.06,0.00,0.00,3891.00,56.17,15004.00,Not Applicable,Not Applicable,218197.00,1965.00,96.00,2.00,1.00,0.14,No,Not Applicable,Not Applicable,3100886.00,114.16,Not Applicable,Not Applicable,2515680.00,519751.00,Complete hostess service,Not Applicable,Not Applicable,2. Full service – In house,672143.00,151370.00,2270753.00,No,Not Applicable,Not Applicable,1824939.00,54.11,Not Applicable,Not Applicable
RW6,PENNINE ACUTE HOSPITALS NHS TRUST,NORTH WEST COMMISSIONING REGION,ACUTE - LARGE,RW603,THE ROYAL OLDHAM HOSPITAL,1. General acute hospital,8. Leased from commercial organisation - lease greater than 99 years,1. Leased and fully serviced by the Trust,OL1  2JH,2674852.00,252327.00,0.00,1423596.00,596152.00,6433271.00,0.00,2387809.00,98210.00,1096855.00,466559.00,2509650.00,1310347.00,Not Applicable,Not Applicable,94928.00,94.00,220197.00,Not Applicable,Not Applicable,0.00,6026.00,897.00,51500.00,1850.00,75.00,200.00,6235.00,580.00,1719.00,24500.00,296.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,6.00,5.00,7.00,0.00,88.00,59.00,0.00,2945281.00,13542560.00,20677306.00,15463165.00,0.00,11.00,9.00,23.00,20.00,3.00,0.00,3.00,31.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,2039950.00,14826752.00,588850.00,18399326.00,19550.00,413821.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34174.00,15838398.00,0.00,0.00,Not Applicable,Not Applicable,386316.00,211969.00,Not Applicable,Not Applicable,76798.00,103.18,169612.00,519.97,13713.00,0.90,Not Applicable,Not Applicable,0.00,0.00,2614.00,14.23,0.00,0.00,0.00,0.00,77284.00,465.58,Not Applicable,Not Applicable,5480.00,66.80,7953.00,Not Applicable,Not Applicable,285497.00,1767.00,78.00,2.00,1.00,0.14,No,Not Applicable,Not Applicable,3335725.00,126.98,Not Applicable,Not Applicable,3247532.00,670955.00,Complete hostess service,Not Applicable,Not Applicable,2. Full service – In house,743944.00,142275.00,2513326.00,Yes,Not Applicable,Not Applicable,1617870.00,56.00,Not Applicable,Not Applicable
RW6,PENNINE ACUTE HOSPITALS NHS TRUST,NORTH WEST COMMISSIONING REGION,ACUTE - LARGE,RW604,ROCHDALE INFIRMARY,1. General acute hospital,1. Freehold,,OL12 0NB,964191.00,90955.00,0.00,333059.00,214892.00,2318970.00,Not Applicable,634826.00,43531.00,202621.00,63269.00,447983.00,641232.00,Not Applicable,Not Applicable,34080.00,98.97,71616.00,4.19,0.00,0.00,85.00,0.00,15674.00,950.00,50.00,154.00,950.00,150.00,0.00,9998.00,345.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,3.00,5.00,3.00,0.00,6.00,4.00,0.00,1126254.00,1375220.00,4681575.00,3718075.00,0.00,6.00,10.50,10.50,6.00,35.00,0.00,3.00,29.00,1.00,380000.00,1927000.00,80.00,6308863.00,2632074.00,2437114.00,0.00,0.00,No,Not Applicable,401766.00,3233812.00,293985.00,10138416.00,960.00,21167.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,121852.00,22376.00,Not Applicable,Not Applicable,1811.00,4.20,26579.00,81.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1378.00,23.38,3699.00,Not Applicable,Not Applicable,78188.00,512.00,45.00,2.00,1.00,0.14,No,Not Applicable,Not Applicable,768136.00,31.31,Not Applicable,Not Applicable,330244.00,68230.00,Complete hostess service,Not Applicable,Not Applicable,2. Full service – In house,136476.00,58784.00,461066.00,No,Not Applicable,Not Applicable,343834.00,12.90,Not Applicable,Not Applicable
RW6,PENNINE ACUTE HOSPITALS NHS TRUST,NORTH WEST COMMISSIONING REGION,ACUTE - LARGE,RW605,BIRCH HILL HOSPITAL,1. General acute hospital,1. Freehold,,OL12 9QB,38879.00,3668.00,0.00,67032.00,8665.00,93507.00,Not Applicable,7320.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,1428.00,100.00,3478.00,4.22,4.00,0.00,0.00,0.00,1268.00,0.00,0.00,0.00,0.00,0.00,0.00,78.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,363580.00,38630.00,2550.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,12515.00,100731.00,12149.00,335299.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,6702.00,22376.00,Not Applicable,Not Applicable,57.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,2596.00,17.00,0.00,0.00,0.00,0.00,No,Not Applicable,Not Applicable,0.00,0.00,Not Applicable,Not Applicable,57800.00,16098.00,Complete hostess service,Not Applicable,Not Applicable,2. Full service – In house,13111.00,5168.00,44294.00,No,Not Applicable,Not Applicable,34000.00,1.40,Not Applicable,Not Applicable
RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,ACUTE - TEACHING,RWA01,HULL ROYAL INFIRMARY,1. General acute hospital,3. Part site - Private Finance Initiative (PFI),,HU3  2JZ,3043318.00,2841384.00,0.00,1346311.00,2458704.00,25848.00,Not Applicable,3542294.00,62618.00,1062858.00,19549.00,3839389.00,1673691.00,0.00,134271.00,95407.00,100.00,212914.00,13.08,2.41,0.00,5393.00,107.00,58596.00,148.00,374.00,679.00,10924.00,776.00,2205.00,16102.00,103.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,55.00,127.00,0.00,5597984.00,36356472.00,21339058.00,5797557.00,3.15,6.08,26.73,4.26,0.88,55.93,2.97,0.00,0.00,1.00,768000.00,1536000.00,34.00,10502110.00,0.00,3646283.00,0.00,0.00,No,Not Applicable,2248174.00,11708393.00,1097056.00,38728972.00,8009.00,377287.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10460.00,416494.00,175769.00,0.00,0.00,612297.00,432.58,402021.00,340.83,27411.00,34.87,0.00,0.00,0.00,0.00,31852.00,290.34,640.00,15.20,0.00,0.00,93406.00,627.23,0.00,0.00,9289.00,28.40,507157.00,0.00,13351.00,136548.00,1635.00,77.00,3.00,1.67,0.04,No,0.00,3172.00,3662900.00,123.78,0.00,87075.00,3327527.00,705805.00,Complete hostess service,0.00,8347.00,4. Hybrid,249167.00,747501.00,3248094.00,No,0.00,10438.00,1895051.00,63.71,0.00,10091.00
RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,ACUTE - TEACHING,RWA16,CASTLE HILL HOSPITAL,1. General acute hospital,3. Part site - Private Finance Initiative (PFI),,HU16 5JQ,3294014.00,2693684.00,0.00,1489775.00,4006289.00,24504.00,Not Applicable,4218825.00,110561.00,591358.00,18533.00,2638084.00,1164682.00,0.00,161024.00,87807.00,99.05,191455.00,68.31,51.44,0.00,1108.00,155.00,53646.00,779.00,1100.00,1091.00,10365.00,946.00,1943.00,16605.00,68.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,0.95,0.00,134.00,16.00,10.00,1081775.00,4818566.00,6854616.00,4960988.00,0.53,42.75,23.15,17.66,3.10,3.94,0.00,0.00,8.87,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,2438800.00,14560767.00,1014679.00,31605877.00,7300.00,148977.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11355705.00,0.00,0.00,0.00,18055.00,294778.00,115253.00,0.00,0.00,378496.00,257.23,243819.00,170.13,13386.00,8.36,0.00,0.00,0.00,0.00,19645.00,216.79,592.00,14.88,0.00,0.00,56830.00,494.31,0.00,0.00,7718.00,34.36,338104.00,0.00,26000.00,156983.00,1823.00,86.00,1.00,1.67,0.04,No,0.00,7101.00,2874205.00,90.47,0.00,141134.00,1561451.00,333928.00,Complete hostess service,0.00,8110.00,4. Hybrid,1.00,559840.00,1796561.00,No,0.00,20875.00,761140.00,29.78,0.00,20182.00
RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,ACUTE - TEACHING,RWAORS,OTHER REPORTABLE SITES,Other Reportable Site,,,HU3 2JZ,112879.00,123932.00,165105.00,49775.00,0.00,1127.00,0.00,321525.00,7376.00,0.00,104382.00,2490089.00,195196.00,Not Applicable,Not Applicable,5255.00,77.53,13471.00,Not Applicable,Not Applicable,0.00,0.00,1448.00,1650.00,1359.00,0.00,19.00,101.00,0.00,0.00,678.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,106845.00,491720.00,139998.00,0.00,22.47,0.00,66.54,0.00,0.00,0.00,0.00,10.99,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,184717.00,1003916.00,91861.00,2101938.00,3812.00,131595.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,69229.00,24262.00,Not Applicable,Not Applicable,0.00,0.00,21592.00,24.00,22.00,0.01,0.00,0.00,0.00,0.00,1253.00,8.81,0.00,0.00,0.00,0.00,3759.00,26.42,0.00,0.00,3591.00,26.54,0.00,Not Applicable,Not Applicable,4803.00,57.00,8.00,0.00,0.00,0.00,No,Not Applicable,Not Applicable,124269.00,5.42,Not Applicable,Not Applicable,0.00,0.00,No hostess,Not Applicable,Not Applicable,4. Hybrid,1.00,10127.00,32679.00,No,Not Applicable,Not Applicable,50083.00,2.11,Not Applicable,Not Applicable
RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,MIDLANDS COMMISSIONING REGION,ACUTE - LARGE,RWDAA,LOUTH COUNTY HOSPITAL,1. General acute hospital,7. Leased from NHS Property Services,3. Leased and part serviced,LN11 0EU,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129572.00,0.00,Not Applicable,Not Applicable,5327.00,100.00,0.00,Not Applicable,Not Applicable,0.00,0.00,48.00,4559.00,347.00,0.00,0.00,0.00,0.00,0.00,90.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,6.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.80,12.30,10.20,1.70,0.50,51.50,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2052.00,0.00,0.00,0.00,Not Applicable,Not Applicable,0.00,0.00,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,0.00,0.00,0.00,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,0.00,0.00,None,Not Applicable,Not Applicable,38346.00,1.33,Not Applicable,Not Applicable,0.00,0.00,Complete hostess service,Not Applicable,Not Applicable,6. No service,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,Not Applicable,Not Applicable
RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,MIDLANDS COMMISSIONING REGION,ACUTE - LARGE,RWDDA,LINCOLN COUNTY HOSPITAL,1. General acute hospital,1. Freehold,,LN2  5QY,2583558.00,3272470.00,0.00,1312601.00,90000.00,0.00,Not Applicable,3901576.00,0.00,0.00,30269.00,2591584.00,382192.00,Not Applicable,Not Applicable,73933.00,100.00,183034.00,0.00,0.00,0.00,308.00,4.00,55434.00,663.00,515.00,71.00,3074.00,497.00,0.00,12278.00,1089.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,39.00,30.00,0.00,10.00,84.00,65.00,0.00,118929.00,8027474.00,5274268.00,9258803.00,0.00,3.51,9.65,55.48,0.45,13.80,9.26,0.12,7.73,1.00,1413.00,575.00,52.00,28864059.00,5483521.00,9486736.00,164790.00,0.00,Yes,2552603.00,161394.00,1201412.00,862483.00,39087077.00,0.00,1316463.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47475.00,0.00,0.00,0.00,Not Applicable,Not Applicable,315171.00,126073.00,Not Applicable,Not Applicable,95369.00,141.98,50550.00,148.10,0.00,0.00,0.00,0.00,103098.00,735.17,19684.00,138.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,490326.00,2270.00,73.00,0.00,1.05,0.05,Yes,Not Applicable,Not Applicable,3756220.00,141.27,Not Applicable,Not Applicable,1100013.00,568158.00,Complete hostess service,Not Applicable,Not Applicable,1. Contracted – Full service,601600.00,Not Applicable,1894968.00,No,Not Applicable,Not Applicable,1736428.00,64.55,Not Applicable,Not Applicable
RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,MIDLANDS COMMISSIONING REGION,ACUTE - LARGE,RWDLA,PILGRIM HOSPITAL,1. General acute hospital,1. Freehold,,PE21 9QS,1857275.00,2245766.00,0.00,922778.00,64700.00,0.00,Not Applicable,2197459.00,2058.00,0.00,34259.00,2195790.00,420772.00,Not Applicable,Not Applicable,58536.00,100.00,147780.00,16.96,0.00,0.00,159.00,69.00,39699.00,451.00,77.00,118.00,2082.00,371.00,0.00,13231.00,304.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,59.00,67.00,0.00,37.00,75.00,63.00,0.00,5457153.00,15777773.00,5855914.00,9565620.00,2.85,2.29,7.22,7.68,8.28,70.53,0.06,0.00,1.09,1.00,526.00,618.00,46.00,5044945.00,728300.00,1595014.00,0.00,0.00,Yes,1159690.00,909872.00,6412799.00,1089192.00,28253057.00,0.00,5037682.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5699.00,0.00,0.00,0.00,Not Applicable,Not Applicable,240590.00,91459.00,Not Applicable,Not Applicable,59943.00,77.01,62671.00,163.82,0.00,0.00,0.00,0.00,69736.00,458.49,24525.00,146.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,276974.00,1551.00,60.00,0.00,1.05,0.05,Yes,Not Applicable,Not Applicable,2988545.00,112.66,Not Applicable,Not Applicable,1272196.00,484296.00,Complete hostess service,Not Applicable,Not Applicable,1. Contracted – Full service,458751.00,Not Applicable,1412741.00,No,Not Applicable,Not Applicable,824604.00,29.72,Not Applicable,Not Applicable
RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,MIDLANDS COMMISSIONING REGION,ACUTE - LARGE,RWDLP,GRANTHAM HOSPITAL,1. General acute hospital,1. Freehold,,NG31 8DG,753485.00,918851.00,0.00,429591.00,26300.00,0.00,Not Applicable,1189910.00,0.00,0.00,9907.00,966893.00,229520.00,Not Applicable,Not Applicable,27315.00,100.00,65310.00,8.45,0.00,0.00,66.00,49.00,16864.00,158.00,109.00,96.00,1720.00,216.00,0.00,7751.00,99.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,59.00,50.00,4.00,43.00,7.00,24.00,0.00,151944.00,6946748.00,5364856.00,3000974.00,0.00,1.98,6.71,32.73,14.00,19.63,12.76,6.90,5.29,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,492173.00,3310773.00,295914.00,9727920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6191.00,0.00,0.00,0.00,Not Applicable,Not Applicable,83186.00,23866.00,Not Applicable,Not Applicable,15054.00,21.75,11999.00,35.43,0.00,0.00,0.00,0.00,17818.00,117.47,12292.00,67.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,89611.00,523.00,39.00,0.00,1.05,0.05,Yes,Not Applicable,Not Applicable,880990.00,34.49,Not Applicable,Not Applicable,358568.00,84664.00,Complete hostess service,Not Applicable,Not Applicable,1. Contracted – Full service,127636.00,Not Applicable,352752.00,No,Not Applicable,Not Applicable,362842.00,14.26,Not Applicable,Not Applicable
