Trust Code,Trust Name,Commissioning Region,Trust Type,Site Code,Site Name,Site Type,Tenure,Leased,Post Code,Depreciation (£),PDC (£),Leases and rent (£),Rates (£),Interest on Capital (£),Other Estates and Facilities finance costs (£),Indirect accommodation subsidies (£),Estates and property maintenance (£),Grounds and gardens maintenance (£),Electro Bio Medical Equipment maintenance (£),Other Hard FM (Estates) costs (£),Other Soft FM (Hotel Services) costs (£),Management (Hard and Soft FM) costs (£),FM services - PFI Contractor (SPV) costs (£),FM services - PFI Management (Trust) costs (£),Gross internal floor area (m²),NHS estate occupied floor area (%),Site heated volume (m³),Land area owned (Hectares),Land area not delivering services (Hectares),Private patient (m²),Pathology (m²),Clinical Sterile Services Dept. (CSSD) (m²),Clinical space - other (m²),Medical records (m²),Human Resources (m²),Information Technology (m²),General Administration (m²),Restaurants (m²),Staff Accommodation (m²),Non-clinical space - other (m²),Retail sales area (m²),111 Contact Centre (m²),999 Contact Centre (to include empty & fall back desks) (m²),PTS Contact Centre (m²),Hub (make ready station) (m²),Spoke (m²),Ambulance Station (excludes deployment points with no premises costs) (m²),Ambulance Station (PTS) (m²),Training (m²),Corporate (m²),Fleet Workshop (m²),HART (Hazardous Area Response Team) (m²),Masts (m²),Logistics Store (m²),Other (m²),Not functionally suitable - occupied floor area (%),Not functionally suitable - clinical space (%),Floor area - empty (%),Floor area - under used (%),Single bedrooms for patients with en-suite facilities (No.),Single bedrooms for patients without en-suite facilities (No.),Isolation rooms (No.),Cost to eradicate high risk backlog (£),Cost to eradicate significant risk backlog (£),Cost to eradicate moderate risk backlog (£),Cost to eradicate low risk backlog (£),Percentage of GIA that has had a risk adjusted backlog review (Select),Methodology used to review costs to eradicate backlog (Select),Methodology used to review costs to eradicate backlog - Reason (Notes),Age profile - 2015 to 2024 (%),Age profile - 2005 to 2014 (%),Age profile - 1995 to 2004 (%),Age profile - 1985 to 1994 (%),Age profile - 1975 to 1984 (%),Age profile - 1965 to 1974 (%),Age profile - 1955 to 1964 (%),Age profile - 1948 to 1954 (%),Age profile - pre 1948 (%),CHP units operated on the site (No.),CHP unit/s size - electrical (kW),CHP unit/s size - thermal (kW),CHP unit/s efficiency (%),Fossil energy input to CHP system/s (kWh),Thermal energy output of CHP system/s (kWh),Electrical energy output of CHP system/s (kWh),Exported electricity (kWh),Exported thermal energy (kWh),Have you dumped/discharged energy in the last year (Yes/No),How many kWh were discharged to waste (kWh),Electricity costs (£),Electricity consumed (kWh),Gas costs (£),Gas consumed (kWh),Oil costs (£),Oil consumed (kWh),Coal costs (£),Coal consumed (kWh),Electricity costs - green energy tariff (£),Electricity consumed - green energy tariff (kWh),Electricity costs - third party owned renewable (£),Electricity consumed - third party owned renewable (kWh),Non-fossil fuel costs - renewable (£),Non-fossil fuel consumed - renewable (kWh),Other energy costs (£),Steam consumed (kWh),Hot water consumed (kWh),Electrical energy output of owned onsite renewables (kWh),Energy - PFI Contractor (SPV) costs (£),Energy - PFI Management (Trust) costs (£),Water and sewerage cost (£),Water volume (including borehole) (m³),Water services - PFI Contractor (SPV) costs (£),Water services - PFI Management (Trust) costs (£),Incineration (clinical waste) cost (£),Incineration (clinical waste) volume (Tonnes),Alternative Treatment (clinical waste) cost (£),Alternative Treatment (clinical waste) volume (Tonnes),Offensive waste cost (£),Offensive waste volume (Tonnes),Clinical waste processed on site cost (excluding incineration) (£),Clinical waste processed on site volume (excluding incineration) (Tonnes),Domestic waste (landfill) cost (£),Domestic waste (landfill) volume (Tonnes),Domestic waste (recycling) cost (£),Domestic waste (recycling) volume (Tonnes),Domestic waste (food) cost (£),Domestic waste (food) volume (Tonnes),Domestic waste (textiles) cost (£),Domestic waste (textiles) volume (Tonnes),Domestic waste (incineration) cost (£),Domestic waste (incineration) volume (Tonnes),Domestic waste processed on site cost (excluding incineration) (£),Domestic waste processed on site volume (excluding incineration) (Tonnes),Confidential waste cost (£),Confidential waste volume (Tonnes),Other waste costs (£),Waste - PFI Contractor (SPV) costs (£),Waste - PFI Management (Trust) costs (£),Car parking services cost (£),Parking spaces available (No.),Designated disabled parking spaces (No.),Electric vehicle charging points (No.),Average fee charged per hour for patient/visitor parking (£),Average fee charged per hour for staff parking (£),Is there a charge for disabled parking (Yes/No/None),Car parking - PFI Contractor (SPV) costs (£),Car parking - PFI Management (Trust) costs (£),Cleaning service cost (£),Cleaning staff (WTE),Cleanliness - PFI Contractor (SPV) costs (£),Cleanliness - PFI Management (Trust) costs (£),Type of food service (Select),Inpatient food service cost (£),Inpatient main meals requested (No.),Hostess meal service (Select),Other patient food services costs (£),Patient food services - PFI Contractor (SPV) costs (£),Patient food services - PFI Management (Trust) costs (£),Laundry and linen service used (Select),Laundry and linen service cost (£),Laundry service cost (£),Linen service cost (£),Laundered pieces per annum (No.),Other laundry and linen costs (£),Onsite laundry (Select),Laundry & Linen - PFI Contractor (SPV) costs (£),Laundry & Linen - PFI Management (Trust) costs (£),Portering service cost (£),Portering staff (WTE),Portering services - PFI Contractor (SPV) costs (£),Portering services - PFI Management (Trust) costs (£)
RQY,SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST,LONDON COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RQY08,TOLWORTH HOSPITAL,4. Mental Health (including Specialist services),1. Freehold,,KT6  7QU,376046.00,959112.00,0.00,208608.00,0.00,0.00,Not Applicable,783848.00,10654.00,0.00,0.00,398264.00,140778.00,Not Applicable,Not Applicable,14964.00,100.00,19710.00,3.00,0.00,0.00,0.00,0.00,2477.00,0.00,0.00,0.00,90.00,608.00,0.00,4513.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,37.00,16.00,0.00,0.00,19320.00,180313.00,99641.00,Rolling programme,Formal 6 facet survey,Not Applicable,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,122066.00,869791.00,41435.00,1062586.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,15076.00,6167.00,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,0.00,174.00,11.00,2.00,0.00,0.00,No,Not Applicable,Not Applicable,744607.00,18.00,Not Applicable,Not Applicable,Inpatient meals only,358505.00,105244.00,Complete hostess service,0.00,Not Applicable,Not Applicable,1. Contracted – Full service,30179.00,Not Applicable,Not Applicable,74752.00,0.00,No,Not Applicable,Not Applicable,0.00,0.00,Not Applicable,Not Applicable
RQY,SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST,LONDON COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RQYORS,OTHER REPORTABLE SITES,Other Reportable Site,,,SW17 7DJ,140935.00,241693.00,2191507.00,259873.00,0.00,0.00,0.00,261283.00,0.00,0.00,0.00,125587.00,46926.00,Not Applicable,Not Applicable,8687.00,100.00,23489.00,Not Applicable,Not Applicable,0.00,0.00,0.00,6267.00,0.00,0.00,0.00,0.00,0.00,0.00,2062.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,18.20,18.20,63.00,63.00,70.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,No review undertaken,Not Applicable,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,60099.00,396557.00,18819.00,1178774.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,1902.00,1081.00,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,0.00,22.00,3.00,0.00,1.00,0.50,No,Not Applicable,Not Applicable,0.00,0.00,Not Applicable,Not Applicable,No meal provision,Not Applicable,Not Applicable,Not Applicable,0.00,Not Applicable,Not Applicable,6. No service,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,Not Applicable,Not Applicable
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,ACUTE - SMALL,RR7EN,QUEEN ELIZABETH HOSPITAL,1. General acute hospital,1. Freehold,,NE9  6SX,2514884.00,2587551.00,0.00,1256445.00,602000.00,0.00,Not Applicable,2183187.00,75029.00,1632074.00,160116.00,1525845.00,348244.00,Not Applicable,Not Applicable,84821.00,100.00,168378.00,13.57,0.00,0.00,4135.00,372.00,61455.00,539.00,0.00,353.00,3241.00,612.00,247.00,8493.00,1042.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.54,0.94,4.27,184.00,48.00,24.00,0.00,2236000.00,2552500.00,3290000.00,Rolling programme,Combination of above,Costed risk rated backlog list ,13.20,12.70,26.80,11.60,3.40,13.70,0.00,0.00,18.60,2.00,560000.00,560000.00,44.00,0.00,452921.00,2011802.00,0.00,0.00,No,Not Applicable,1010282.00,7760765.00,568919.00,24170041.00,1544.00,20000.00,0.00,0.00,202253.00,1616690.00,0.00,0.00,0.00,0.00,25351.00,0.00,0.00,0.00,Not Applicable,Not Applicable,307576.00,123867.00,Not Applicable,Not Applicable,50280.00,53.20,228353.00,474.82,14290.00,81.42,0.00,0.00,0.00,0.00,2260.00,28.96,0.00,0.00,0.00,0.00,167064.00,634.76,0.00,0.00,5626.00,39.82,418848.00,Not Applicable,Not Applicable,70726.00,1677.00,49.00,9.00,1.16,0.00,No,Not Applicable,Not Applicable,3424951.00,146.00,Not Applicable,Not Applicable,Combination of inpatient and outpatient meals,1920352.00,556227.00,Partial hostess service,0.00,Not Applicable,Not Applicable,4. Hybrid,Not Applicable,764810.00,56405.00,2488517.00,0.00,No,Not Applicable,Not Applicable,1266261.00,47.25,Not Applicable,Not Applicable
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,ACUTE - SMALL,RR7ORS,OTHER REPORTABLE SITES,Other Reportable Site,,,NE9 6SX,212477.00,18872.00,0.00,97032.00,0.00,0.00,0.00,362160.00,8670.00,34002.00,0.00,70229.00,61455.00,Not Applicable,Not Applicable,13658.00,100.00,33552.00,Not Applicable,Not Applicable,0.00,0.00,0.00,6831.00,0.00,593.00,0.00,895.00,65.00,0.00,4309.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,4.60,0.00,0.00,0.00,0.00,0.00,164000.00,75000.00,100000.00,Rolling programme,Combination of above,Costed risk rated backlog list,0.00,11.40,0.00,20.30,0.00,1.50,0.00,0.00,66.80,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,86117.00,658896.00,51562.00,1782204.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2816.00,0.00,0.00,0.00,Not Applicable,Not Applicable,34059.00,3534.00,Not Applicable,Not Applicable,3076.00,1.56,2810.00,2.87,955.00,3.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13602.00,39.92,0.00,0.00,0.00,0.00,29520.00,Not Applicable,Not Applicable,7858.00,193.00,10.00,1.00,1.16,0.00,No,Not Applicable,Not Applicable,138709.00,8.00,Not Applicable,Not Applicable,No meal provision,Not Applicable,Not Applicable,Not Applicable,0.00,Not Applicable,Not Applicable,6. No service,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,16500.00,0.75,Not Applicable,Not Applicable
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,ACUTE - TEACHING,RR801,LEEDS GENERAL INFIRMARY,1. General acute hospital,1. Freehold,,LS1  3EX,6132979.00,4814554.00,14508.00,2007537.00,637026.00,0.00,Not Applicable,6269339.00,228972.00,2613713.00,166708.00,7278264.00,240619.00,Not Applicable,Not Applicable,209986.00,91.76,551222.00,9.90,0.65,0.00,7315.00,395.00,84906.00,1407.00,8.00,74.00,9751.00,635.00,534.00,86689.00,975.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,6.00,2.00,5.00,0.00,157.00,87.00,19.00,70881.00,20493098.00,33527130.00,2186055.00,81 - 100%,Combination of above,Desktop 2 facets (Physical and staturory) survey update to all the Trust properties. Over the last five years the whole trust portfolio has had detailed 2 facets (physical and statutory) surveys.,0.00,0.20,25.30,1.00,42.80,1.00,3.30,0.00,26.40,5.00,13200000.00,0.00,79.00,36119254.00,13814227.00,16527930.00,0.00,170411.00,Yes,11915121.00,1602062.00,11122659.00,1309307.00,88352368.00,137541.00,2021568.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1501733.00,0.00,0.00,0.00,Not Applicable,Not Applicable,614213.00,333782.00,Not Applicable,Not Applicable,178929.00,105.75,319844.00,268.76,168880.00,356.94,0.00,0.00,0.00,0.00,20238.00,194.30,0.00,0.00,0.00,0.00,124993.00,853.87,0.00,0.00,29420.00,94.66,193248.00,Not Applicable,Not Applicable,193904.00,1107.00,41.00,4.00,1.40,0.19,No,Not Applicable,Not Applicable,8048307.00,295.21,Not Applicable,Not Applicable,Combination of inpatient and outpatient meals,3023761.00,607707.00,Complete hostess service,69913.00,Not Applicable,Not Applicable,1. Contracted – Full service,1087256.00,Not Applicable,Not Applicable,3142360.00,0.00,No,Not Applicable,Not Applicable,1999063.00,74.31,Not Applicable,Not Applicable
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,ACUTE - TEACHING,RR807,WHARFEDALE GENERAL HOSPITAL,7. Community hospital (with inpatient beds),2. Whole site - Private Finance Initiative (PFI),,LS21 2LY,229537.00,346965.00,2808.00,160000.00,894971.00,1184013.00,Not Applicable,9309.00,0.00,121229.00,0.00,684743.00,5555.00,0.00,8636.00,9669.00,100.00,24841.00,2.00,0.83,0.00,300.00,0.00,8026.00,0.00,0.00,41.00,236.00,157.00,0.00,909.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Other,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,145529.00,1045787.00,46315.00,1734067.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41130.00,0.00,0.00,0.00,0.00,0.00,26350.00,8080.00,0.00,0.00,7839.00,2.99,12075.00,13.37,7314.00,17.56,0.00,0.00,0.00,0.00,3813.00,6.48,0.00,0.00,0.00,0.00,18872.00,39.10,0.00,0.00,856.00,3.65,7467.00,0.00,0.00,36083.00,206.00,21.00,0.00,1.00,0.19,No,0.00,0.00,302365.00,13.29,0.00,0.00,Outpatient meals only,Not Applicable,Not Applicable,Not Applicable,794.00,0.00,0.00,1. Contracted – Full service,51033.00,Not Applicable,Not Applicable,147496.00,0.00,No,0.00,0.00,124884.00,5.21,0.00,0.00
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,ACUTE - TEACHING,RR813,ST JAMES'S UNIVERSITY HOSPITAL,1. General acute hospital,3. Part site - Private Finance Initiative (PFI),,LS9  7TF,6665241.00,8865301.00,31559.00,3060237.00,13245024.00,9464258.00,Not Applicable,5451943.00,152751.00,4529633.00,111214.00,7109889.00,216783.00,0.00,112295.00,229133.00,89.39,474876.00,18.59,1.73,793.00,7839.00,219.00,110213.00,1960.00,1034.00,865.00,14425.00,788.00,2832.00,60141.00,1423.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,6.00,6.00,0.69,7.53,233.00,160.00,9.00,63074.00,24886141.00,10230815.00,4724984.00,81 - 100%,Combination of above,Desktop 2 facets (Physical and staturory) survey update to all the Trust properties. Over the last five years the whole trust portfolio has had detailed 2 facets (physical and statutory) surveys.,0.22,38.37,1.00,7.57,16.76,17.59,1.49,0.03,16.97,1.00,4500000.00,5400000.00,82.00,14602127.00,4509244.00,3914147.00,0.00,0.00,Yes,514453.00,927078.00,4843820.00,3457405.00,136493953.00,0.00,333026.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2096146.00,0.00,0.00,0.00,0.00,35436.00,730802.00,336354.00,0.00,0.00,365834.00,271.73,346260.00,592.42,194189.00,464.10,0.00,0.00,0.00,0.00,10878.00,169.34,0.00,0.00,0.00,0.00,201787.00,1220.21,0.00,0.00,24622.00,149.82,210502.00,0.00,0.00,450867.00,2574.00,87.00,32.00,1.40,0.19,No,0.00,0.00,10210949.00,502.48,0.00,0.00,Combination of inpatient and outpatient meals,4843830.00,1056152.00,Complete hostess service,28736.00,0.00,0.00,1. Contracted – Full service,1470708.00,Not Applicable,Not Applicable,4230603.00,0.00,No,0.00,0.00,3023622.00,115.60,0.00,0.00
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,ACUTE - TEACHING,RR819,CHAPEL ALLERTON HOSPITAL,3. Mixed service hospital,1. Freehold,,LS7 4SA,562442.00,768915.00,2808.00,274932.00,0.00,0.00,Not Applicable,531647.00,22402.00,305210.00,16311.00,1372579.00,23542.00,Not Applicable,Not Applicable,22690.00,100.00,57824.00,4.45,1.82,0.00,974.00,0.00,16392.00,0.00,0.00,3.00,1414.00,53.00,0.00,3803.00,48.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,3.00,3.00,11.00,6.00,0.00,0.00,1520485.00,1179233.00,118898.00,81 - 100%,Combination of above,Desktop 2 facets (Physical and staturory) survey update to all the Trust properties. Over the last five years the whole trust portfolio has had detailed 2 facets (physical and statutory) surveys.,0.00,0.00,0.32,52.26,0.00,47.42,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,441690.00,2861087.00,143898.00,4520697.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109220.00,0.00,0.00,0.00,Not Applicable,Not Applicable,47688.00,15165.00,Not Applicable,Not Applicable,26746.00,9.89,29038.00,34.78,14384.00,27.72,0.00,0.00,0.00,0.00,7847.00,11.98,0.00,0.00,0.00,0.00,45167.00,91.45,0.00,0.00,1730.00,12.55,20206.00,Not Applicable,Not Applicable,44491.00,254.00,21.00,0.00,1.35,0.19,No,Not Applicable,Not Applicable,604820.00,25.43,Not Applicable,Not Applicable,Combination of inpatient and outpatient meals,318574.00,53439.00,Complete hostess service,3133.00,Not Applicable,Not Applicable,1. Contracted – Full service,93763.00,Not Applicable,Not Applicable,270993.00,0.00,No,Not Applicable,Not Applicable,252583.00,9.17,Not Applicable,Not Applicable
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,NORTH EAST AND YORKSHIRE COMMISSIONING REGION,ACUTE - TEACHING,RR8ORS,OTHER REPORTABLE SITES,Other Reportable Site,,,LS9 7TF,319788.00,397867.00,1632263.00,319711.00,6000.00,0.00,0.00,511383.00,21549.00,855498.00,15689.00,272324.00,22645.00,Not Applicable,Not Applicable,37748.00,59.37,96199.00,Not Applicable,Not Applicable,0.00,0.00,0.00,13582.00,176.00,0.00,0.00,203.00,0.00,0.00,8433.00,14.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,0.79,13.00,0.00,0.00,0.00,65715.00,2728529.00,2310179.00,274364.00,Rolling programme,Formal Asset Survey compliant with NHS Risk Adjusted Backlog ,Not Applicable,0.00,5.50,3.70,39.70,20.30,1.70,1.90,0.00,27.20,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,444413.00,2952506.00,159800.00,5316649.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122350.00,0.00,897993.00,0.00,Not Applicable,Not Applicable,74551.00,24060.00,Not Applicable,Not Applicable,91110.00,77.32,41753.00,38.99,15688.00,37.01,0.00,0.00,0.00,0.00,11539.00,38.20,0.00,0.00,0.00,0.00,20116.00,87.15,0.00,0.00,2946.00,21.15,17453.00,Not Applicable,Not Applicable,68313.00,390.00,21.00,0.00,1.05,0.19,No,Not Applicable,Not Applicable,375489.00,15.72,Not Applicable,Not Applicable,Outpatient meals only,Not Applicable,Not Applicable,Not Applicable,14238.00,Not Applicable,Not Applicable,1. Contracted – Full service,57426.00,Not Applicable,Not Applicable,165973.00,0.00,No,Not Applicable,Not Applicable,40000.00,2.00,Not Applicable,Not Applicable
RRE,MIDLANDS PARTNERSHIP NHS FOUNDATION TRUST,MIDLANDS COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RRE11,ST.GEORGES HOSPITAL,4. Mental Health (including Specialist services),1. Freehold,,ST16 3AG,1180531.00,0.00,263761.00,290235.00,0.00,0.00,Not Applicable,1377099.00,81083.00,152918.00,257113.00,318855.00,21289.00,Not Applicable,Not Applicable,19778.00,97.00,57592.00,8.60,0.80,0.00,0.00,0.00,13722.00,0.00,66.00,298.00,2958.00,91.00,0.00,2165.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,39.00,39.00,1.56,0.00,98.00,71.00,0.00,4320912.00,6632500.00,1905000.00,30000.00,Rolling programme,Combination of above,"25% Trust/internal survey, 75% desktop",0.00,14.73,13.15,16.31,36.45,0.47,0.54,0.00,18.35,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,262596.00,1838135.00,76996.00,4053115.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,66659.00,23300.00,Not Applicable,Not Applicable,6216.00,1575.10,24194.00,14687.60,1922.00,12132.00,0.00,0.00,50509.00,18.80,716.00,3.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9169.00,7560.00,2770.00,Not Applicable,Not Applicable,0.00,523.00,11.00,4.00,0.00,0.00,No,Not Applicable,Not Applicable,681980.00,32.94,Not Applicable,Not Applicable,Inpatient meals only,641932.00,154557.00,Complete hostess service,0.00,Not Applicable,Not Applicable,1. Contracted – Full service,49456.00,Not Applicable,Not Applicable,142906.00,0.00,No,Not Applicable,Not Applicable,176370.00,7.00,Not Applicable,Not Applicable
RRE,MIDLANDS PARTNERSHIP NHS FOUNDATION TRUST,MIDLANDS COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RRE2I,HAYWOOD HOSPITAL,7. Community hospital (with inpatient beds),3. Part site - Private Finance Initiative (PFI),,ST6 7AG,301533.00,0.00,136.00,296960.00,1021871.00,0.00,Not Applicable,629682.00,35113.00,4488.00,61222.00,92344.00,35287.00,650682.00,86789.00,17259.00,90.00,39207.00,3.53,0.00,0.00,0.00,0.00,15250.00,0.00,0.00,0.00,0.00,284.00,0.00,0.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,30.00,30.00,0.00,1.46,46.00,1.00,0.00,1336554.00,530000.00,45000.00,0.00,Rolling programme,Desktop exercise,Not Applicable,0.00,73.97,14.60,6.43,0.00,0.00,0.00,5.00,0.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,228392.00,1625589.00,257660.00,3313835.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26650.00,69028.00,12612.00,0.00,26650.00,63892.00,79.00,0.00,0.00,13723.00,73.50,0.00,0.00,0.00,0.00,20311.00,104.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2105.00,503.00,1069.00,7681.00,26650.00,49926.00,302.00,28.00,0.00,0.50,0.00,No,0.00,26650.00,743977.00,24.90,35787.00,26650.00,Inpatient meals only,828575.00,127473.00,Complete hostess service,28122.00,40596.00,26650.00,1. Contracted – Full service,185295.00,Not Applicable,Not Applicable,476805.00,0.00,No,7934.00,13325.00,364743.00,9.53,18025.00,13325.00
